arquivo,estrutura,texto_original,codigo,descricao,dimensoes,largura,altura,profundidade,quantidade,unidade,material,area_m2,tipo,dimensao1,dimensao2
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,56-2,,,,,,,56,,2,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"56
-2",,,,,,,56,,2,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,28SALA EQUIP,,,,,,,28,,SALA EQUIP,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"36m
A=8",,,,,,,36,,"m
A=8",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"81m²ÁREA SEM INTERVENÇÃO
Q",,,,,,,81,,"m²ÁREA SEM INTERVENÇÃO
Q",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"4
PM
821",,,,,,,4,,"PM
821",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"60
1",,,,,,,60,,1,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,351,,,,,,,35,,1,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,18,,,,,,,1,,8,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,45 ,,,,,,,45,, ,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"35
2",,,,,,,35,,2,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"40
PM
92PLATAFORMA DIG",,,,,,,40,,"PM
92PLATAFORMA DIG",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=94",,,,,,,70,,"m
A=94",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"77m²
SAN",,,,,,,77,,"m²
SAN",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=2",,,,,,,70,,"m
A=2",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"16m²
SAN",,,,,,,16,,"m²
SAN",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=5",,,,,,,70,,"m
A=5",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,35m²PARA STAFF,,,,,,,35,,m²PARA STAFF,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"62
PREVER INSTALAÇÃO DE
MICTÓRIO EM PONTO
HIDRÁULICO EXISTENTEPISO VINÍLICO
AMADEIRADO
SOBRE PISO
EXISTENTEÁREA SEM INTERVENÇÃO
POR IMPOSSIBILIDADE DE
ADEQUAR O LAYOUT
PARA UTILIZAÇÃO",,,,,,,62,,"PREVER INSTALAÇÃO DE
MICTÓRIO EM PONTO
HIDRÁULICO EXISTENTEPISO VINÍLICO
AMADEIRADO
SOBRE PISO
EXISTENTEÁREA SEM INTERVENÇÃO
POR IMPOSSIBILIDADE DE
ADEQUAR O LAYOUT
PARA UTILIZAÇÃO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=10",,,,,,,70,,"m
A=10",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,00m²SL,,,,,,,00,,m²SL,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"3
P",,,,,,,3,,P,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=18",,,,,,,70,,"m
A=18",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,36m²SL,,,,,,,36,,m²SL,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2
P",,,,,,,2,,P,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=10",,,,,,,70,,"m
A=10",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,77m²SL,,,,,,,77,,m²SL,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"1
P",,,,,,,1,,P,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=12",,,,,,,70,,"m
A=12",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"75m²PÚBLICO
P",,,,,,,75,,"m²PÚBLICO
P",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"00m
A=110",,,,,,,00,,"m
A=110",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"71m²ALMOXARIFADO
P",,,,,,,71,,"m²ALMOXARIFADO
P",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=4",,,,,,,70,,"m
A=4",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,85m²SL,,,,,,,85,,m²SL,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2
P",,,,,,,2,,P,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=11",,,,,,,70,,"m
A=11",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"77m²
1 1 1 1 1 1 1 1
SAN",,,,,,,77,,"m²
1 1 1 1 1 1 1 1
SAN",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"70m
A=2",,,,,,,70,,"m
A=2",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"16m²5465
PÚBLICO
P",,,,,,,16,,"m²5465
PÚBLICO
P",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"00m
A=110",,,,,,,00,,"m
A=110",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"71m²
5465
C00C00
C00PLANTA DE SITUAÇÃO (SEM ESCALA)LEGENDA DE REPRESENTAÇÃO GRÁFICA
ALVENARIA EXISTENTE
ALVENARIA A EXECUTAR
ALVENARIA A DEMOLIRDRYWALL EXISTENTE
DRYWALL A EXECUTAR
DRYWALL A DEMOLIR
CAIXILHO EXISTENTE
CAIXILHO A EXECUTAR
CAIXILHO A RETIRARCAIXILHO REMANEJADODIVISÓRIA A EXECUTAR
DIVISÓRIA A RETIRARDIVISÓRIA REMANEJADADIVISÓRIA EXISTENTEMOBILIÁRIO/EQUIPAMENTO EXISTENTE
MOBILIÁRIO/EQUIPAMENTO A ADQUIRIR
MOBILIÁRIO/EQUIPAMENTO A RETIRARMOBILIÁRIO/EQUIPAMENTO REMANEJADO
MOBILIÁRIO/EQUIPAMENTO EM PREVISÃOMOBILIÁRIO/EQUIPAMENTO A REMANEJAR
CAIXILHO A REMANEJAR DIVISÓRIA A REMANEJARELEMENTOS ESTRUTURAIS
CAIXILHO HUMANIZADO
 DIVISÓRIA HUMANIZADA
MOBILIÁRIO/EQUIPAMENTO HUMANIZADO*MOBILIÁRIO/EQUIP",,,,,,,71,,"m²
5465
C00C00
C00PLANTA DE SITUAÇÃO (SEM ESCALA)LEGENDA DE REPRESENTAÇÃO GRÁFICA
ALVENARIA EXISTENTE
ALVENARIA A EXECUTAR
ALVENARIA A DEMOLIRDRYWALL EXISTENTE
DRYWALL A EXECUTAR
DRYWALL A DEMOLIR
CAIXILHO EXISTENTE
CAIXILHO A EXECUTAR
CAIXILHO A RETIRARCAIXILHO REMANEJADODIVISÓRIA A EXECUTAR
DIVISÓRIA A RETIRARDIVISÓRIA REMANEJADADIVISÓRIA EXISTENTEMOBILIÁRIO/EQUIPAMENTO EXISTENTE
MOBILIÁRIO/EQUIPAMENTO A ADQUIRIR
MOBILIÁRIO/EQUIPAMENTO A RETIRARMOBILIÁRIO/EQUIPAMENTO REMANEJADO
MOBILIÁRIO/EQUIPAMENTO EM PREVISÃOMOBILIÁRIO/EQUIPAMENTO A REMANEJAR
CAIXILHO A REMANEJAR DIVISÓRIA A REMANEJARELEMENTOS ESTRUTURAIS
CAIXILHO HUMANIZADO
 DIVISÓRIA HUMANIZADA
MOBILIÁRIO/EQUIPAMENTO HUMANIZADO*MOBILIÁRIO/EQUIP",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"4160 / Departamento Bradesco Varejo 4954 / Departamento Bradesco Prime
4220 / Departamento Organização Métodos 4165 / Departamento de Marketing
4252 / Departamento Suporte e Canais 4800 / Departamento Seg",,,,,,,4160,,"/ Departamento Bradesco Varejo 4954 / Departamento Bradesco Prime
4220 / Departamento Organização Métodos 4165 / Departamento de Marketing
4252 / Departamento Suporte e Canais 4800 / Departamento Seg",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"4230 / Departamento do Patrimônio//
//
//
////////
//
Outro Segmento (DIGITAIS):
REVISÃO MODIFICAÇÕES DATA NOME SOLICITANTER00 EMISSÃO INICIAL 15/04/2024 GUILHERME PATRIMÔNIOR",,,,,,,4230,,"/ Departamento do Patrimônio//
//
//
////////
//
Outro Segmento (DIGITAIS):
REVISÃO MODIFICAÇÕES DATA NOME SOLICITANTER00 EMISSÃO INICIAL 15/04/2024 GUILHERME PATRIMÔNIOR",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"360° CLIQUE AQUIALTA RENDA
 2205 CAMBUI
R",,,,,,,360,,"° CLIQUE AQUIALTA RENDA
 2205 CAMBUI
R",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,786,,,,,,,78,,6,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"1                                22/03/2024 1 : 100
SD PLAN G",,,,,,,1,,"22/03/2024 1 : 100
SD PLAN G",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2/8 RA-BVAR-2402205-01PROJETO DE GESTÃO DE ESPAÇOS
RESUMO:
ESTUDO PRELIMINAR PARA ACOMODAÇÃO DE DEPARTAMENTO DE INVESTIMENTOS NO 2º PAVIMENTO
NOTAS IMPORTANTES
- PARA MELHOR ENTENDIMENTO DO ESCOPO",,,,,,,2,,"/8 RA-BVAR-2402205-01PROJETO DE GESTÃO DE ESPAÇOS
RESUMO:
ESTUDO PRELIMINAR PARA ACOMODAÇÃO DE DEPARTAMENTO DE INVESTIMENTOS NO 2º PAVIMENTO
NOTAS IMPORTANTES
- PARA MELHOR ENTENDIMENTO DO ESCOPO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"5000 - R03 (16/09/2022) e
CADERNO DE PADRONIZAÇÃO DE ÁREAS CORPORATIVAS-R17;
- PISO: CARPETE EM PLACA E VINÍLICO AMADEIRADO ;
- RODAPÉ: MDF / POLIESTIRENO ;
- PAREDE: PINTURA E REVESTIMENTO CERÂMICO;
- FORRO: MODULAR",,,,,,,5000,,"R03 (16/09/2022) e
CADERNO DE PADRONIZAÇÃO DE ÁREAS CORPORATIVAS-R17;
- PISO: CARPETE EM PLACA E VINÍLICO AMADEIRADO ;
- RODAPÉ: MDF / POLIESTIRENO ;
- PAREDE: PINTURA E REVESTIMENTO CERÂMICO;
- FORRO: MODULAR",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,1) PARA RECOMPOSIÇÃO,,,,,,,1,,) PARA RECOMPOSIÇÃO,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2)
OS ACABAMENTOS DEVERÃO SER VALIDADOS NOS MANUAIS ATUALIZADOS DOS SEGMENTOS DURANTE A ELABORAÇÃO DOS
PROJETOS EXECUTIVOS; OS PADRÕES DE ACABAMENTOS A SEREM ADOTADOS NO PROJETO DEVERÃO SER CONFIRMADOS
PELO DEPARTAMENTO DO PATRIMÔNIO",,,,,,,2,,")
OS ACABAMENTOS DEVERÃO SER VALIDADOS NOS MANUAIS ATUALIZADOS DOS SEGMENTOS DURANTE A ELABORAÇÃO DOS
PROJETOS EXECUTIVOS; OS PADRÕES DE ACABAMENTOS A SEREM ADOTADOS NO PROJETO DEVERÃO SER CONFIRMADOS
PELO DEPARTAMENTO DO PATRIMÔNIO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"5000 - R03 (16/09/2022) e CADERNO DE PADRONIZAÇÃO DE ÁREAS
CORPORATIVAS-R17;
- AQUISIÇÃO / REMANEJAMENTO E INSTALAÇÃO DE MOBILIÁRIOS PADRÃO (MU) / CVI / CVE CONFORME INDICADO;
- AQUISIÇÃO DE MARCENARIA A CARGO DA CONSTRUTORA;
- PREVER O REMANEJAMENTO DE TODOS OS MOBILIÁRIOS EXISTENTES NA ÁREA DE INTERVENÇÃO CONFORME O
PROJETO;
- PREVER A RETIRADA COMUNICAÇÃO VISUAIS EXISTENTES NA ÁREA DE INTERVENÇÃO ;
- ANTES DA FABRICAÇÃO",,,,,,,5000,,"R03 (16/09/2022) e CADERNO DE PADRONIZAÇÃO DE ÁREAS
CORPORATIVAS-R17;
- AQUISIÇÃO / REMANEJAMENTO E INSTALAÇÃO DE MOBILIÁRIOS PADRÃO (MU) / CVI / CVE CONFORME INDICADO;
- AQUISIÇÃO DE MARCENARIA A CARGO DA CONSTRUTORA;
- PREVER O REMANEJAMENTO DE TODOS OS MOBILIÁRIOS EXISTENTES NA ÁREA DE INTERVENÇÃO CONFORME O
PROJETO;
- PREVER A RETIRADA COMUNICAÇÃO VISUAIS EXISTENTES NA ÁREA DE INTERVENÇÃO ;
- ANTES DA FABRICAÇÃO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,1º OPÇÃO DOS REVESTIMENTOS INDICADOS,,,,,,,1,,º OPÇÃO DOS REVESTIMENTOS INDICADOS,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,10,,,,,,,1,,0,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,11,,,,,,,1,,1,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,12,,,,,,,1,,2,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"01 PURIFICADOR PARA CADA 50 FUNCIONÁRIOS CONFORME ESTABELECE NR-24;
13",,,,,,,01,,"PURIFICADOR PARA CADA 50 FUNCIONÁRIOS CONFORME ESTABELECE NR-24;
13",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"1
CARPETE EM PLACAS 50x50xm REF",,,,,,,1,,CARPETE EM PLACAS 50x50xm REF,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,056,,,,,,,05,,6,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"100% NYLON 50x50cm PADRÃO FURROWS COR 9223 HOPS 6PISO PAVIFLEX EXISTENTE
PISO TÁTIL DE ALERTA EXTERNO -  ELEMENTOS DE BORRACHA ANTIDERRAPANTE COM SUPERFÍCIE RELEVO TRONCO-CÔNICO E
DIRECIONAL COM SUPERFÍCIE DE RELEVOS DIRECIONAIS E LINEARES",,,,,,,100,,"% NYLON 50x50cm PADRÃO FURROWS COR 9223 HOPS 6PISO PAVIFLEX EXISTENTE
PISO TÁTIL DE ALERTA EXTERNO -  ELEMENTOS DE BORRACHA ANTIDERRAPANTE COM SUPERFÍCIE RELEVO TRONCO-CÔNICO E
DIRECIONAL COM SUPERFÍCIE DE RELEVOS DIRECIONAIS E LINEARES",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,25X25CM,,,,,,,25,,X25CM,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"7mm FIXAÇÃO COM ARGAMASSA TRÁFEGO: ATÉ ALTÍSSIMO TRÁFEGO2
3
PISO TÁTIL DE ALERTA INTERNO -  ELEMENTOS DE BORRACHA ANTIDERRAPANTE COM SUPERFÍCIE DE RELEVO TRONCO-CÔNICO E
DIRECIONAL COM SUPERFÍCIE DE RELEVOS DIRECIONAIS E LINEARES",,,,,,,7,,"mm FIXAÇÃO COM ARGAMASSA TRÁFEGO: ATÉ ALTÍSSIMO TRÁFEGO2
3
PISO TÁTIL DE ALERTA INTERNO -  ELEMENTOS DE BORRACHA ANTIDERRAPANTE COM SUPERFÍCIE DE RELEVO TRONCO-CÔNICO E
DIRECIONAL COM SUPERFÍCIE DE RELEVOS DIRECIONAIS E LINEARES",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,25X25CM,,,,,,,25,,X25CM,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,5mm FIXAÇÃO COLADO OU AUTOADESIVO,,,,,,,5,,mm FIXAÇÃO COLADO OU AUTOADESIVO,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"4
5
VINÍLICO AMADEIRADO EM RÉGUA LINHA AMBIENTA COR CARAMBOLA - TARKETT
VINÍLICO AMADEIRADO EM RÉGUA LINHA AMBIENTA COR CANELA - TARKETT
VINÍLICO AMADEIRADO EM RÉGUA LINHA NATURAL WOODGRAINS COR BEECH - INTERFACE
VINÍLICO AMADEIRADO EM RÉGUA LINHA ALLURA FLEX COR CENTRAL OAK - FORBO7PISO EM PORCELANATO 90X90CM",,,,,,,4,,"5
VINÍLICO AMADEIRADO EM RÉGUA LINHA AMBIENTA COR CARAMBOLA - TARKETT
VINÍLICO AMADEIRADO EM RÉGUA LINHA AMBIENTA COR CANELA - TARKETT
VINÍLICO AMADEIRADO EM RÉGUA LINHA NATURAL WOODGRAINS COR BEECH - INTERFACE
VINÍLICO AMADEIRADO EM RÉGUA LINHA ALLURA FLEX COR CENTRAL OAK - FORBO7PISO EM PORCELANATO 90X90CM",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,8CARPETE,,,,,,,8,,CARPETE,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,751 9515,,,,,,,751,,9515,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,100% ECONYL,,,,,,,100,,% ECONYL,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,100037,,,,,,,10003,,7,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,775,,,,,,,77,,5,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"9PORCELANATO 60x60cm
OPC 1: MUNARI CIMENTO AC",,,,,,,9,,"PORCELANATO 60x60cm
OPC 1: MUNARI CIMENTO AC",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,2: PIETRA DI FIRENZE GRIGIO AC,,,,,,,2,,: PIETRA DI FIRENZE GRIGIO AC,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,3: YORK CINZA RET AC,,,,,,,3,,: YORK CINZA RET AC,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"10PISO CIMENTADO - DESEMPENADO QUEIMADO COM JUNTA PLÁSTICA DE 2M EM 2M
ITEM ESPECIFICAÇÃO
RODAPÉ EM MDF BRANCO - H=10CM
RODAPÉ EM PORCELANATO H=8",,,,,,,10,,"PISO CIMENTADO - DESEMPENADO QUEIMADO COM JUNTA PLÁSTICA DE 2M EM 2M
ITEM ESPECIFICAÇÃO
RODAPÉ EM MDF BRANCO - H=10CM
RODAPÉ EM PORCELANATO H=8",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"5CM
1° OPÇÃO: MUNARI CIMENTO AC REF",,,,,,,5,,"CM
1° OPÇÃO: MUNARI CIMENTO AC REF",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,2° OPÇÃO: PIETRA DI FIRENZE GRIGIO NC REF,,,,,,,2,,° OPÇÃO: PIETRA DI FIRENZE GRIGIO NC REF,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,3° OPÇÃO: YORK RETIFICADO ACETINADO CINZA REF,,,,,,,3,,° OPÇÃO: YORK RETIFICADO ACETINADO CINZA REF,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"3CM1
2
3TABELA DE RODAPÉ
4RODAPÉ EXISTENTE
PERFIL ""L"" DIVISOR DE PISO EM AÇO INOX COM ACABAMENTO ESCOVADO",,,,,,,3,,"CM1
2
3TABELA DE RODAPÉ
4RODAPÉ EXISTENTE
PERFIL ""L"" DIVISOR DE PISO EM AÇO INOX COM ACABAMENTO ESCOVADO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,5GRANITO CINZA ANDORINHA POLIDO,,,,,,,5,,GRANITO CINZA ANDORINHA POLIDO,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2cm / L=LARGURA DO VÃOITEM ESPECIFICAÇÃO
1TABELA DE SOLEIRA
PERFIL ""L"" DIVISOR DE PISO EM AÇO INOX COM ACABAMENTO ESCOVADO",,,,,,,2,,"cm / L=LARGURA DO VÃOITEM ESPECIFICAÇÃO
1TABELA DE SOLEIRA
PERFIL ""L"" DIVISOR DE PISO EM AÇO INOX COM ACABAMENTO ESCOVADO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2
TABELA DE PAREDE
PINTURA ACRÍLICA ACETINADA SOBRE MASSA CORRIDA NA COR BRANCO NEVE",,,,,,,2,,"TABELA DE PAREDE
PINTURA ACRÍLICA ACETINADA SOBRE MASSA CORRIDA NA COR BRANCO NEVE",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"1
AZULEJO METRO GREY OU METRO WHITE BRILHANTE COM BORDA ARREDONDADA
10 x 20cm",,,,,,,1,,"AZULEJO METRO GREY OU METRO WHITE BRILHANTE COM BORDA ARREDONDADA
10 x 20cm",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"2
3
PINTURA LÁTEX ACRÍLICO NA COR BRANCO NEVE COM ACABAMENTO FOSCO SOBRE GESSO: LIMPAFÁCIL SUVINIL ou SUPERLAVÁVEL
CORAL ou METALATEX REQUINTE SUPERLAVAVEL SEM CHEIRO SHERWIN WILLIAMS ou ACRÍLICO PREMIUM SUPER LAVÁVEL CÓD",,,,,,,2,,"3
PINTURA LÁTEX ACRÍLICO NA COR BRANCO NEVE COM ACABAMENTO FOSCO SOBRE GESSO: LIMPAFÁCIL SUVINIL ou SUPERLAVÁVEL
CORAL ou METALATEX REQUINTE SUPERLAVAVEL SEM CHEIRO SHERWIN WILLIAMS ou ACRÍLICO PREMIUM SUPER LAVÁVEL CÓD",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"651001
TINTAS  DACAR",,,,,,,651001,,TINTAS  DACAR,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,25CM (10CM NAS CURVAS),,,,,,,25,,CM (10CM NAS CURVAS),,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,45° EM FRENTE À JANELAS,,,,,,,45,,° EM FRENTE À JANELAS,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"886
AOR-BEST MINIMO4
5
PAREDE COM ACABAMENTO EM PINTURA ACRÍLICA FOSCA SOBRE MASSA ACRÍLICA NA COR CINZA CRÔMIO",,,,,,,886,,"AOR-BEST MINIMO4
5
PAREDE COM ACABAMENTO EM PINTURA ACRÍLICA FOSCA SOBRE MASSA ACRÍLICA NA COR CINZA CRÔMIO",,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,"6
ATÉ 1",,,,,,,6,,ATÉ 1,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,15M DE ALTURA: REVESTIMENTO HORIZONTES SANTORINE,,,,,,,15,,M DE ALTURA: REVESTIMENTO HORIZONTES SANTORINE,,,,
RA-BVAR-2402205-01_CAMBUÍ_ARQ_EXE_R00_OP02-CIVIL.pdf,quantidade_material,5X23CM,,,,,,,5,,X23CM,,,,
